Usage_ID,Account,Resource_ID,TS,Service,SKU,Usage,Unit,Cost,Currency,Credit_Amount,Price_Per_Second,Effective_Date_x,Canonical_Service,Usage_Seconds,Credit_Tag,Usage_Type,Z_Score,Usage_Anomaly,Valid_Format,Inventory_Status,Effective_Date_y,Unit_Price,FX_Rate,Cost_USD,Purchase_Type
U783,ACCT1092,VM100232,2026-01-20 11:00:00,Storage,SKU1,6485,sec,518.8,INR,0.0,0.08,2026-01-01,Network,6485.0,No Credit,Paid Usage,-1.2899936489894381,Normal,False,Mapped,2025-07-01,0.15,0.012,6.23,Spot
U81,ACCT1078,VM100262,2026-01-20 17:00:00,Storage,SKU9,25344,sec,2027.52,INR,0.0,0.08,2026-01-01,Network,25344.0,No Credit,Paid Usage,0.006783203933780744,Normal,False,Mapped,,,0.012,24.33,Spot
U593,ACCT1012,VM100223,2026-01-20 19:00:00,Compute,SKU10,29812,sec,2384.96,INR,0.0,0.08,2026-01-01,STORAGE,29812.0,No Credit,Paid Usage,0.3140104683094604,Normal,False,Mapped,,,0.012,28.62,On-Demand
U536,ACCT1031,VM100157,2026-01-20 23:00:00,Database,SKU5,12096,sec,967.68,INR,100.0,0.08,2026-01-01,Compute,12096.0,No Credit,Paid Usage,-0.9041717643851548,Normal,False,Mapped,,,0.012,11.61,RESERVED
U812,ACCT1095,VM100264,2026-01-21 08:00:00,Compute,SKU14,24820,sec,1985.6,INR,0.0,0.08,2026-01-01,Network,24820.0,No Credit,Paid Usage,-0.02924792554984865,Normal,False,Mapped,,,0.012,23.83,Spot
U594,ACCT1086,VM100090,2026-01-21 09:00:00,Storage,SKU1,930,sec,74.4,INR,0.0,0.08,2026-01-01,Network,930.0,No Credit,Paid Usage,-1.6719648785344026,Normal,False,Mapped,2025-07-01,0.15,0.012,0.89,Spot
U730,ACCT1025,VM100257,2026-01-21 10:00:00,Network,SKU17,44710,sec,3576.8,INR,0.0,0.08,2026-01-01,Compute,44710.0,No Credit,Paid Usage,1.3384222374833357,Normal,False,Mapped,,,0.012,42.92,On-Demand
U921,ACCT1100,VM100055,2026-01-21 11:00:00,Network,SKU20,5243,sec,419.44,INR,0.0,0.08,2026-01-01,COMPUTE,5243.0,No Credit,Paid Usage,-1.3753956772693383,Normal,False,Mapped,,,0.012,5.03,Spot
U941,ACCT1003,VM100211,2026-01-21 16:00:00,Storage,SKU19,23109,sec,1848.72,INR,0.0,0.08,2026-01-01,Compute,23109.0,No Credit,Paid Usage,-0.1468991899515469,Normal,False,Mapped,,,0.012,22.18,On-Demand
U172,ACCT1057,VM100249,2026-01-21 17:00:00,Storage,SKU6,1991,sec,159.28,INR,0.0,0.08,2026-01-01,Storage,1991.0,No Credit,Paid Usage,-1.5990087174998018,Normal,False,Mapped,,,0.012,1.91,RESERVED
U632,ACCT1012,VM100170,2026-01-21 21:00:00,Network,SKU2,2898,sec,231.84,INR,100.0,0.08,2026-01-01,Compute,2898.0,No Credit,Paid Usage,-1.5366418578783287,Normal,False,Mapped,2025-06-01,0.25,0.012,2.78,On-Demand
U365,ACCT1031,VM100239,2026-01-21 21:00:00,Network,SKU8,17629,sec,1410.32,INR,0.0,0.08,2026-01-01,Storage,17629.0,No Credit,Paid Usage,-0.523713292184923,Normal,False,Mapped,,,0.012,16.92,On-Demand
U225,ACCT1043,VM100125,2026-01-22 11:00:00,Storage,SKU3,37100,sec,2968.0,INR,0.0,0.08,2026-01-01,Compute,37100.0,No Credit,Paid Usage,0.8151457196008555,Normal,False,Mapped,2025-05-01,0.35,0.012,35.62,Spot
U142,ACCT1002,VM100274,2026-01-22 14:00:00,Compute,SKU2,18077,sec,1446.16,INR,0.0,0.08,2026-01-01,Compute,18077.0,No Credit,Paid Usage,-0.4929080517103696,Normal,False,Mapped,2025-06-01,0.25,0.012,17.35,On-Demand
U872,ACCT1032,VM100023,2026-01-22 19:00:00,Storage,SKU5,37684,sec,3014.72,INR,100.0,0.08,2026-01-01,Compute,37684.0,No Credit,Paid Usage,0.8553025509337554,Normal,False,Mapped,,,0.012,36.18,Spot
U725,ACCT1013,VM100242,2026-01-22 20:00:00,Database,SKU18,48656,sec,3892.48,INR,0.0,0.08,2026-01-01,Network,48656.0,No Credit,Paid Usage,1.6097558957703617,Normal,False,Mapped,,,0.012,46.71,On-Demand
U376,ACCT1036,VM100061,2026-01-22 23:00:00,Network,SKU12,6436,sec,514.88,INR,100.0,0.08,2026-01-01,Storage,6436.0,No Credit,Paid Usage,-1.2933629721663424,Normal,False,Mapped,,,0.012,6.18,On-Demand
U288,ACCT1040,VM100201,2026-01-23 00:00:00,Compute,SKU10,39096,sec,3127.68,INR,100.0,0.08,2026-01-01,STORAGE,39096.0,No Credit,Paid Usage,0.9523940677865887,Normal,False,Mapped,,,0.012,37.53,On-Demand
U629,ACCT1008,VM100114,2026-01-23 07:00:00,Network,SKU12,13084,sec,1046.72,INR,0.0,0.08,2026-01-01,Storage,13084.0,No Credit,Paid Usage,-0.8362352072671665,Normal,False,Mapped,,,0.012,12.56,RESERVED
U229,ACCT1085,VM100014,2026-01-23 11:00:00,Database,SKU8,1073,sec,85.84,INR,0.0,0.08,2026-01-01,Storage,1073.0,No Credit,Paid Usage,-1.662131955793641,Normal,False,Mapped,,,0.012,1.03,RESERVED
U570,ACCT1062,VM100040,2026-01-23 15:00:00,Storage,SKU17,39007,sec,3120.56,INR,0.0,0.08,2026-01-01,Compute,39007.0,No Credit,Paid Usage,0.9462742767101708,Normal,False,Mapped,,,0.012,37.45,On-Demand
U434,ACCT1088,VM100277,2026-01-23 16:00:00,Database,SKU4,42930,sec,3434.4,INR,0.0,0.08,2026-01-01,Database,42930.0,No Credit,Paid Usage,1.2160264159549763,Normal,False,Mapped,,,0.012,41.21,Spot
U850,ACCT1036,VM100185,2026-01-23 22:00:00,Database,SKU16,44636,sec,3570.88,INR,0.0,0.08,2026-01-01,Network,44636.0,No Credit,Paid Usage,1.3333338718692354,Normal,False,Mapped,,,0.012,42.85,RESERVED
U112,ACCT1083,VM100220,2026-01-24 03:00:00,Storage,SKU2,30357,sec,2428.56,INR,100.0,0.08,2026-01-01,Compute,30357.0,No Credit,Paid Usage,0.3514855934403345,Normal,False,Mapped,2025-06-01,0.25,0.012,29.14,Spot
U292,ACCT1025,VM100116,2026-01-24 11:00:00,Compute,SKU10,10254,sec,820.32,INR,0.0,0.08,2026-01-01,STORAGE,10254.0,No Credit,Paid Usage,-1.0308308111577604,Normal,False,Mapped,,,0.012,9.84,On-Demand
U659,ACCT1014,VM100255,2026-01-25 00:00:00,Compute,SKU8,21803,sec,1744.24,INR,0.0,0.08,2026-01-01,Storage,21803.0,No Credit,Paid Usage,-0.23670196687066902,Normal,False,Mapped,,,0.012,20.93,RESERVED
U210,ACCT1060,VM100039,2026-01-25 00:00:00,Storage,SKU13,49524,sec,3961.92,INR,0.0,0.08,2026-01-01,Storage,49524.0,No Credit,Paid Usage,1.6694410491898088,Normal,False,Mapped,,,0.012,47.54,Spot
U841,ACCT1053,VM100263,2026-01-25 07:00:00,Storage,SKU8,10648,sec,851.84,INR,0.0,0.08,2026-01-01,Storage,10648.0,No Credit,Paid Usage,-1.0037387023475506,Normal,False,Mapped,,,0.012,10.22,On-Demand
U272,ACCT1031,VM100053,2026-01-25 23:00:00,Storage,SKU6,16875,sec,1350.0,INR,100.0,0.08,2026-01-01,Storage,16875.0,No Credit,Paid Usage,-0.5755596120907561,Normal,False,Mapped,,,0.012,16.2,Spot
U756,ACCT1074,VM100253,2026-01-26 10:00:00,Compute,SKU4,6003,sec,480.24,INR,0.0,0.08,2026-01-01,Database,6003.0,No Credit,Paid Usage,-1.3231367871785782,Normal,False,Mapped,,,0.012,5.76,On-Demand
U147,ACCT1081,VM100028,2026-01-26 21:00:00,Database,SKU3,9877,sec,790.16,INR,0.0,0.08,2026-01-01,Compute,9877.0,No Credit,Paid Usage,-1.056753971110677,Normal,False,Mapped,2025-05-01,0.35,0.012,9.48,On-Demand
U28,ACCT1078,VM100102,2026-01-27 02:00:00,Storage,SKU18,24604,sec,1968.32,INR,0.0,0.08,2026-01-01,Network,24604.0,No Credit,Paid Usage,-0.0441004522072226,Normal,False,Mapped,,,0.012,23.62,On-Demand
U421,ACCT1018,VM100245,2026-01-27 03:00:00,Database,SKU14,29917,sec,2393.36,INR,0.0,0.08,2026-01-01,Network,29917.0,No Credit,Paid Usage,0.32123044654568383,Normal,False,Mapped,,,0.012,28.72,Spot
U890,ACCT1047,VM100055,2026-01-27 09:00:00,Database,SKU9,28023,sec,2241.84,INR,0.0,0.08,2026-01-01,Network,28023.0,No Credit,Paid Usage,0.1909957915037104,Normal,False,Mapped,,,0.012,26.9,Spot
U63,ACCT1014,VM100284,2026-01-27 12:00:00,Database,SKU20,17948,sec,1435.84,INR,0.0,0.08,2026-01-01,COMPUTE,17948.0,No Credit,Paid Usage,-0.5017783106863013,Normal,False,Mapped,,,0.012,17.23,Spot
U6,ACCT1044,VM100143,2026-01-27 12:00:00,database,sku4,14210,sec,1136.8,inr,0.0,0.08,2026-01-01,database,14210.0,No Credit,Paid Usage,-0.758809535895856,Normal,False,Mapped,,,,,Spot
U152,ACCT1085,VM100042,2026-01-27 19:00:00,Storage,SKU18,15819,sec,1265.52,INR,100.0,0.08,2026-01-01,Network,15819.0,No Credit,Paid Usage,-0.6481719646379177,Normal,False,Mapped,,,0.012,15.19,On-Demand
U869,ACCT1020,VM100096,2026-01-27 20:00:00,Compute,SKU8,23838,sec,1907.04,INR,0.0,0.08,2026-01-01,Storage,23838.0,No Credit,Paid Usage,-0.09677191248290984,Normal,False,Mapped,,,0.012,22.88,RESERVED
U623,ACCT1016,VM100047,2026-01-27 21:00:00,Database,SKU20,45061,sec,3604.88,INR,0.0,0.08,2026-01-01,COMPUTE,45061.0,No Credit,Paid Usage,1.3625575933015683,Normal,False,Mapped,,,0.012,43.26,RESERVED
U26,ACCT1038,VM100223,2026-01-27 23:00:00,Compute,SKU9,29835,sec,2386.8,INR,0.0,0.08,2026-01-01,Network,29835.0,No Credit,Paid Usage,0.31559198735168076,Normal,False,Mapped,,,0.012,28.64,On-Demand
U859,ACCT1018,VM100229,2026-01-28 04:00:00,Storage,SKU16,11840,sec,947.2,INR,0.0,0.08,2026-01-01,Network,11840.0,No Credit,Paid Usage,-0.9217747589420424,Normal,False,Mapped,,,0.012,11.37,Spot
U995,ACCT1036,VM100284,2026-01-28 08:00:00,Storage,SKU15,4613,sec,369.04,INR,0.0,0.08,2026-01-01,Storage,4613.0,No Credit,Paid Usage,-1.418715546686679,Normal,False,Mapped,,,0.012,4.43,Spot
U897,ACCT1079,VM100027,2026-01-28 10:00:00,Compute,SKU3,25600,sec,2048.0,INR,0.0,0.08,2026-01-01,Compute,25600.0,No Credit,Paid Usage,0.024386198490668386,Normal,False,Mapped,2025-05-01,0.35,0.012,24.58,On-Demand
U668,ACCT1022,VM100193,2026-01-28 11:00:00,Compute,SKU18,48071,sec,3845.68,INR,0.0,0.08,2026-01-01,Network,48071.0,No Credit,Paid Usage,1.5695303027399738,Normal,False,Mapped,,,0.012,46.15,On-Demand
U484,ACCT1010,VM100154,2026-01-28 17:00:00,Storage,SKU19,37059,sec,2964.72,INR,0.0,0.08,2026-01-01,Compute,37059.0,No Credit,Paid Usage,0.8123264900038539,Normal,False,Mapped,,,0.012,35.58,On-Demand
U381,ACCT1079,VM100164,2026-01-28 17:00:00,Database,SKU19,25852,sec,2068.16,INR,0.0,0.08,2026-01-01,Compute,25852.0,No Credit,Paid Usage,0.04171414625760466,Normal,False,Mapped,,,0.012,24.82,On-Demand
U12,ACCT1059,VM100187,2026-01-28 18:00:00,database,sku7,24360,sec,1948.8,inr,0.0,0.08,2026-01-01,database,24360.0,No Credit,Paid Usage,-0.06087830639425613,Normal,False,Mapped,,,,,Spot
U425,ACCT1069,VM100077,2026-01-29 01:00:00,Network,SKU4,21603,sec,1728.24,INR,0.0,0.08,2026-01-01,Database,21603.0,No Credit,Paid Usage,-0.2504543063682375,Normal,False,Mapped,,,0.012,20.74,Spot
U353,ACCT1020,VM100156,2026-01-29 02:00:00,Database,SKU8,10714,sec,857.12,INR,0.0,0.08,2026-01-01,Storage,10714.0,No Credit,Paid Usage,-0.9992004303133529,Normal,False,Mapped,,,0.012,10.29,Spot
U551,ACCT1081,VM100220,2026-01-29 07:00:00,Storage,SKU7,40480,sec,3238.4,INR,0.0,0.08,2026-01-01,Network,40480.0,No Credit,Paid Usage,1.0475602571097626,Normal,False,Mapped,,,0.012,38.86,Spot
U47,ACCT1097,VM100122,2026-01-29 09:00:00,Network,SKU16,26734,sec,2138.72,INR,0.0,0.08,2026-01-01,Network,26734.0,No Credit,Paid Usage,0.10236196344188161,Normal,False,Mapped,,,0.012,25.66,On-Demand
U331,ACCT1078,VM100219,2026-01-29 10:00:00,Network,SKU12,45304,sec,3624.32,INR,0.0,0.08,2026-01-01,Storage,45304.0,No Credit,Paid Usage,1.3792666857911142,Normal,False,Mapped,,,0.012,43.49,RESERVED
U741,ACCT1065,VM100157,2026-01-29 12:00:00,Compute,SKU10,4378,sec,350.24,INR,0.0,0.08,2026-01-01,STORAGE,4378.0,No Credit,Paid Usage,-1.434874545596322,Normal,False,Mapped,,,0.012,4.2,RESERVED
U660,ACCT1045,VM100164,2026-01-29 15:00:00,Compute,SKU11,41793,sec,3343.44,INR,0.0,0.08,2026-01-01,Database,41793.0,No Credit,Paid Usage,1.1378443659112996,Normal,False,Mapped,,,0.012,40.12,On-Demand
U466,ACCT1022,VM100181,2026-01-29 21:00:00,Network,SKU6,9272,sec,741.76,INR,0.0,0.08,2026-01-01,Storage,9272.0,No Credit,Paid Usage,-1.0983547980908215,Normal,False,Mapped,,,0.012,8.9,On-Demand
U386,ACCT1075,VM100246,2026-01-30 02:00:00,Network,SKU5,34456,sec,2756.48,INR,0.0,0.08,2026-01-01,Compute,34456.0,No Credit,Paid Usage,0.6333397914430002,Normal,False,Mapped,,,0.012,33.08,RESERVED
U357,ACCT1075,VM100079,2026-01-30 05:00:00,Database,SKU19,43270,sec,3461.6,INR,0.0,0.08,2026-01-01,Compute,43270.0,No Credit,Paid Usage,1.2394053931008429,Normal,False,Mapped,,,0.012,41.54,Spot
U686,ACCT1097,VM100230,2026-01-30 12:00:00,Storage,SKU7,11055,sec,884.4,INR,0.0,0.08,2026-01-01,Network,11055.0,No Credit,Paid Usage,-0.9757526914699987,Normal,False,Mapped,,,0.012,10.61,RESERVED
U942,ACCT1074,VM100276,2026-01-30 18:00:00,Database,SKU11,18752,sec,1500.16,INR,0.0,0.08,2026-01-01,Database,18752.0,No Credit,Paid Usage,-0.44649390590607607,Normal,False,Mapped,,,0.012,18.0,Spot
U262,ACCT1064,VM100221,2026-01-30 23:00:00,Network,SKU18,8566,sec,685.28,INR,0.0,0.08,2026-01-01,Network,8566.0,No Credit,Paid Usage,-1.1469005565172383,Normal,False,Mapped,,,0.012,8.22,RESERVED
U881,ACCT1078,VM100050,2026-01-31 06:00:00,Compute,SKU18,31286,sec,2502.88,INR,0.0,0.08,2026-01-01,Network,31286.0,No Credit,Paid Usage,0.41536521040654,Normal,False,Mapped,,,0.012,30.03,On-Demand
U79,ACCT1015,VM100134,2026-01-31 11:00:00,Database,SKU2,38149,sec,3051.92,INR,0.0,0.08,2026-01-01,Compute,38149.0,No Credit,Paid Usage,0.8872767402656021,Normal,False,Mapped,2025-06-01,0.25,0.012,36.62,Spot
U73,ACCT1053,VM100013,2026-01-31 14:00:00,Database,SKU14,48371,sec,3869.68,INR,0.0,0.08,2026-01-01,Network,48371.0,No Credit,Paid Usage,1.5901588119863266,Normal,False,Mapped,,,0.012,46.44,Spot
U766,ACCT1087,VM100225,2026-01-31 22:00:00,Network,SKU12,40163,sec,3213.04,INR,0.0,0.08,2026-01-01,Storage,40163.0,No Credit,Paid Usage,1.0257627990061167,Normal,False,Mapped,,,0.012,38.56,RESERVED
U977,ACCT1070,VM100241,2026-01-31 23:00:00,Database,SKU13,12695,sec,1015.6,INR,0.0,0.08,2026-01-01,Storage,12695.0,No Credit,Paid Usage,-0.8629835075899371,Normal,False,Mapped,,,0.012,12.19,On-Demand
U969,ACCT1025,VM100036,2026-02-01 03:00:00,Database,SKU4,9053,sec,724.24,INR,0.0,0.08,2026-01-01,Database,9053.0,No Credit,Paid Usage,-1.113413609840659,Normal,False,Mapped,,,0.012,8.69,Spot
U918,ACCT1074,VM100138,2026-02-01 04:00:00,Storage,SKU16,49000,sec,3920.0,INR,0.0,0.08,2026-01-01,Network,49000.0,No Credit,Paid Usage,1.6334099197061795,Normal,False,Mapped,,,0.012,47.04,Spot
U762,ACCT1048,VM100176,2026-02-01 05:00:00,Network,SKU13,7560,sec,604.8,INR,0.0,0.08,2026-01-01,Storage,7560.0,No Credit,Paid Usage,-1.2160748241900077,Normal,False,Mapped,,,0.012,7.26,Spot
U414,ACCT1052,VM100049,2026-02-01 12:00:00,Network,SKU11,9315,sec,745.2,INR,0.0,0.08,2026-01-01,Database,9315.0,No Credit,Paid Usage,-1.0953980450988443,Normal,False,Mapped,,,0.012,8.94,Spot
U538,ACCT1050,VM100217,2026-02-01 16:00:00,Storage,SKU18,31994,sec,2559.52,INR,0.0,0.08,2026-01-01,Network,31994.0,No Credit,Paid Usage,0.4640484922279324,Normal,False,Mapped,,,0.012,30.71,RESERVED
U972,ACCT1069,VM100012,2026-02-01 17:00:00,Database,SKU9,6802,sec,544.16,INR,0.0,0.08,2026-01-01,Network,6802.0,No Credit,Paid Usage,-1.2681961908857922,Normal,False,Mapped,,,0.012,6.53,Reserved
U528,ACCT1081,VM100095,2026-02-01 19:00:00,Network,SKU13,42074,sec,3365.92,INR,100.0,0.08,2026-01-01,Storage,42074.0,No Credit,Paid Usage,1.1571664029053834,Normal,False,Mapped,,,0.012,40.39,Spot
U531,ACCT1014,VM100275,2026-02-01 21:00:00,Database,SKU7,24072,sec,1925.76,INR,0.0,0.08,2026-01-01,Network,24072.0,No Credit,Paid Usage,-0.08068167527075473,Normal,False,Mapped,,,0.012,23.11,Spot
U929,ACCT1047,VM100133,2026-02-01 22:00:00,Database,SKU8,36050,sec,2884.0,INR,0.0,0.08,2026-01-01,Storage,36050.0,No Credit,Paid Usage,0.742945937238621,Normal,False,Mapped,,,0.012,34.61,On-Demand
U787,ACCT1033,VM100101,2026-02-02 00:00:00,Network,SKU7,8013,sec,641.04,INR,0.0,0.08,2026-01-01,Network,8013.0,No Credit,Paid Usage,-1.1849257752280151,Normal,False,Mapped,,,0.012,7.69,RESERVED
U719,ACCT1034,VM100153,2026-02-02 03:00:00,Storage,SKU2,9925,sec,794.0,INR,0.0,0.08,2026-01-01,Compute,9925.0,No Credit,Paid Usage,-1.0534534096312604,Normal,False,Mapped,2025-06-01,0.25,0.012,9.53,On-Demand
U965,ACCT1071,VM100192,2026-02-02 04:00:00,Network,SKU13,27083,sec,2166.64,INR,0.0,0.08,2026-01-01,Storage,27083.0,No Credit,Paid Usage,0.1263597958651386,Normal,False,Mapped,,,0.012,26.0,On-Demand
U223,ACCT1051,VM100142,2026-02-02 09:00:00,Network,SKU3,8105,sec,648.4,INR,0.0,0.08,2026-01-01,Compute,8105.0,No Credit,Paid Usage,-1.1785996990591336,Normal,False,Mapped,2025-05-01,0.35,0.012,7.78,RESERVED
U368,ACCT1093,VM100161,2026-02-02 09:00:00,Network,SKU17,10542,sec,843.36,INR,100.0,0.08,2026-01-01,Compute,10542.0,No Credit,Paid Usage,-1.0110274422812617,Normal,False,Mapped,,,0.012,10.12,RESERVED
U41,ACCT1061,VM100209,2026-02-02 11:00:00,Compute,SKU14,6281,sec,502.48,INR,0.0,0.08,2026-01-01,Network,6281.0,No Credit,Paid Usage,-1.3040210352769581,Normal,False,Mapped,,,0.012,6.03,Spot
U739,ACCT1042,VM100272,2026-02-02 12:00:00,Compute,SKU8,1274,sec,101.92,INR,0.0,0.08,2026-01-01,Storage,1274.0,No Credit,Paid Usage,-1.6483108545985847,Normal,False,Mapped,,,0.012,1.22,On-Demand
U410,ACCT1060,VM100140,2026-02-02 21:00:00,Database,SKU6,7482,sec,598.56,INR,0.0,0.08,2026-01-01,Storage,7482.0,No Credit,Paid Usage,-1.2214382365940593,Normal,False,Mapped,,,0.012,7.18,RESERVED
U842,ACCT1079,VM100130,2026-02-03 03:00:00,Storage,SKU19,7611,sec,608.88,INR,0.0,0.08,2026-01-01,Compute,7611.0,No Credit,Paid Usage,-1.2125679776181277,Normal,False,Mapped,,,0.012,7.31,RESERVED
U853,ACCT1018,VM100276,2026-02-03 12:00:00,Compute,SKU3,17351,sec,1388.08,INR,0.0,0.08,2026-01-01,Compute,17351.0,No Credit,Paid Usage,-0.5428290440865432,Normal,False,Mapped,2025-05-01,0.35,0.012,16.66,Spot
U631,ACCT1003,VM100034,2026-02-03 17:00:00,Network,SKU5,42435,sec,3394.8,INR,0.0,0.08,2026-01-01,Compute,42435.0,No Credit,Paid Usage,1.1819893756984945,Normal,False,Mapped,,,0.012,40.74,On-Demand
U983,ACCT1082,VM100153,2026-02-03 21:00:00,Compute,SKU7,23720,sec,1897.6,INR,0.0,0.08,2026-01-01,Network,23720.0,No Credit,Paid Usage,-0.10488579278647524,Normal,False,Mapped,,,0.012,22.77,On-Demand
U638,ACCT1018,VM100215,2026-02-04 00:00:00,Storage,SKU18,42216,sec,3377.28,INR,0.0,0.08,2026-01-01,Network,42216.0,No Credit,Paid Usage,1.166930563948657,Normal,False,Mapped,,,0.012,40.53,On-Demand
U675,ACCT1085,VM100246,2026-02-04 01:00:00,Compute,SKU7,6456,sec,516.48,INR,0.0,0.08,2026-01-01,Network,6456.0,No Credit,Paid Usage,-1.2919877382165856,Normal,False,Mapped,,,0.012,6.2,RESERVED
U509,ACCT1015,VM100289,2026-02-04 02:00:00,Storage,SKU18,38912,sec,3112.96,INR,0.0,0.08,2026-01-01,Network,38912.0,No Credit,Paid Usage,0.9397419154488258,Normal,False,Mapped,,,0.012,37.36,Spot
U342,ACCT1037,VM100252,2026-02-04 03:00:00,Storage,SKU3,8137,sec,650.96,INR,0.0,0.08,2026-01-01,Compute,8137.0,No Credit,Paid Usage,-1.1763993247395226,Normal,False,Mapped,2025-05-01,0.35,0.012,7.81,RESERVED
U880,ACCT1014,VM100009,2026-02-04 12:00:00,Network,SKU5,34356,sec,2748.48,INR,100.0,0.08,2026-01-01,Compute,34356.0,No Credit,Paid Usage,0.626463621694216,Normal,False,Mapped,,,0.012,32.98,Spot
U920,ACCT1027,VM100118,2026-02-04 14:00:00,Database,SKU5,16464,sec,1317.12,INR,100.0,0.08,2026-01-01,Compute,16464.0,No Credit,Paid Usage,-0.6038206697582593,Normal,False,Mapped,,,0.012,15.81,RESERVED
U452,ACCT1032,VM100131,2026-02-04 16:00:00,Compute,SKU15,21744,sec,1739.52,INR,0.0,0.08,2026-01-01,Storage,21744.0,No Credit,Paid Usage,-0.24075890702245173,Normal,False,Mapped,,,0.012,20.87,RESERVED
U64,ACCT1027,VM100176,2026-02-04 17:00:00,Database,SKU17,45155,sec,3612.4,INR,100.0,0.08,2026-01-01,Compute,45155.0,No Credit,Paid Usage,1.3690211928654257,Normal,False,Mapped,,,0.012,43.35,Spot
U171,ACCT1098,VM100027,2026-02-04 17:00:00,Storage,SKU10,17601,sec,1408.08,INR,0.0,0.08,2026-01-01,STORAGE,17601.0,No Credit,Paid Usage,-0.5256386197145826,Normal,False,Mapped,,,0.012,16.9,On-Demand
U804,ACCT1008,VM100152,2026-02-04 19:00:00,Compute,SKU12,49487,sec,3958.96,INR,0.0,0.08,2026-01-01,Storage,49487.0,No Credit,Paid Usage,1.6668968663827586,Normal,False,Mapped,,,0.012,47.51,On-Demand
U260,ACCT1008,VM100004,2026-02-04 21:00:00,Storage,SKU5,19853,sec,1588.24,INR,0.0,0.08,2026-01-01,Compute,19853.0,No Credit,Paid Usage,-0.3707872769719616,Normal,False,Mapped,,,0.012,19.06,Spot
U671,ACCT1013,VM100170,2026-02-05 01:00:00,Network,SKU18,12550,sec,1004.0,INR,0.0,0.08,2026-01-01,Network,12550.0,No Credit,Paid Usage,-0.8729539537256743,Normal,False,Mapped,,,0.012,12.05,On-Demand
U581,ACCT1085,VM100155,2026-02-05 01:00:00,Storage,SKU13,34031,sec,2722.48,INR,0.0,0.08,2026-01-01,Storage,34031.0,No Credit,Paid Usage,0.6041160700106672,Normal,False,Mapped,,,0.012,32.67,RESERVED
U530,ACCT1001,VM100110,2026-02-05 02:00:00,Compute,SKU19,18341,sec,1467.28,INR,0.0,0.08,2026-01-01,Compute,18341.0,No Credit,Paid Usage,-0.47475496357357927,Normal,False,Mapped,,,0.012,17.61,Spot
U226,ACCT1098,VM100284,2026-02-05 08:00:00,Storage,SKU8,38529,sec,3082.32,INR,0.0,0.08,2026-01-01,Storage,38529.0,No Credit,Paid Usage,0.9134061853109822,Normal,False,Mapped,,,0.012,36.99,Spot
U735,ACCT1058,VM100141,2026-02-05 17:00:00,Storage,SKU19,49985,sec,3998.8,INR,0.0,0.08,2026-01-01,Compute,49985.0,No Credit,Paid Usage,1.7011401917317042,Normal,False,Mapped,,,0.012,47.99,RESERVED
U550,ACCT1016,VM100122,2026-02-05 19:00:00,Database,SKU20,48440,sec,3875.2,INR,0.0,0.08,2026-01-01,COMPUTE,48440.0,No Credit,Paid Usage,1.5949033691129877,Normal,False,Mapped,,,0.012,46.5,On-Demand
U17,ACCT1035,VM100034,2026-02-06 00:00:00,Database,SKU7,37270,sec,2981.6,INR,0.0,0.08,2026-01-01,Network,37270.0,No Credit,Paid Usage,0.8268352081737886,Normal,False,Mapped,,,0.012,35.78,On-Demand
U456,ACCT1039,VM100008,2026-02-06 03:00:00,Compute,SKU16,12553,sec,1004.24,INR,100.0,0.08,2026-01-01,Network,12553.0,No Credit,Paid Usage,-0.8727476686332108,Normal,False,Mapped,,,0.012,12.05,Spot
U131,ACCT1024,VM100250,2026-02-06 04:00:00,Database,SKU11,23353,sec,1868.24,INR,0.0,0.08,2026-01-01,Database,23353.0,No Credit,Paid Usage,-0.13012133576451337,Normal,False,Mapped,,,0.012,22.42,Spot
U455,ACCT1025,VM100287,2026-02-07 00:00:00,Storage,SKU11,31517,sec,2521.36,INR,0.0,0.08,2026-01-01,Database,31517.0,No Credit,Paid Usage,0.4312491625262316,Normal,False,Mapped,,,0.012,30.26,Spot
U51,ACCT1025,VM100152,2026-02-07 03:00:00,Compute,SKU11,3932,sec,314.56,INR,0.0,0.08,2026-01-01,Database,3932.0,No Credit,Paid Usage,-1.4655422626758998,Normal,False,Mapped,,,0.012,3.77,On-Demand
U95,ACCT1100,VM100218,2026-02-07 08:00:00,Network,SKU2,11626,sec,930.08,INR,0.0,0.08,2026-01-01,Compute,11626.0,No Credit,Paid Usage,-0.9364897622044407,Normal,False,Mapped,2025-06-01,0.25,0.012,11.16,On-Demand
U860,ACCT1046,VM100021,2026-02-07 08:00:00,Storage,SKU3,32058,sec,2564.64,INR,0.0,0.08,2026-01-01,Compute,32058.0,No Credit,Paid Usage,0.4684492408671543,Normal,False,Mapped,2025-05-01,0.35,0.012,30.78,RESERVED
U899,ACCT1009,VM100135,2026-02-07 20:00:00,Compute,SKU20,24403,sec,1952.24,INR,0.0,0.08,2026-01-01,COMPUTE,24403.0,No Credit,Paid Usage,-0.05792155340227891,Normal,False,Mapped,,,0.012,23.43,Spot
U75,ACCT1005,VM100241,2026-02-07 23:00:00,Network,SKU12,13179,sec,1054.32,INR,0.0,0.08,2026-01-01,Storage,13179.0,No Credit,Paid Usage,-0.8297028460058214,Normal,False,Mapped,,,0.012,12.65,On-Demand
