Usage_ID,Account,Resource_ID,TS,Service,SKU,Usage,Unit,Cost,Currency,Credit_Amount,Price_Per_Second,Effective_Date
U853,ACCT1018,VM100276,2026-02-03T12:00:00,Compute,SKU3,17351,sec,1388.08,INR,0.0,0.08,2026-01-01
U854,ACCT1003,VM100260,2026-04-18T19:00:00,Network,SKU19,2144,sec,171.52,INR,0.0,0.08,2026-01-01
U855,ACCT1028,VM100019,2026-04-05T03:00:00,Network,SKU5,17179,sec,1374.32,INR,0.0,0.08,2026-01-01
U856,ACCT1047,VM100201,2026-02-08T02:00:00,Database,SKU5,38740,sec,3099.2,INR,100.0,0.08,2026-01-01
U857,ACCT1060,VM100257,2026-03-29T02:00:00,Network,SKU12,6034,sec,482.72,INR,0.0,0.08,2026-01-01
U858,ACCT1065,VM100006,2026-04-24T02:00:00,Storage,SKU17,15755,sec,1260.4,INR,0.0,0.08,2026-01-01
U859,ACCT1018,VM100229,2026-01-28T04:00:00,Storage,SKU16,11840,sec,947.2,INR,0.0,0.08,2026-01-01
U860,ACCT1046,VM100021,2026-02-07T08:00:00,Storage,SKU3,32058,sec,2564.64,INR,0.0,0.08,2026-01-01
U861,ACCT1034,VM100190,2026-02-09T22:00:00,Storage,SKU17,2905,sec,232.4,INR,0.0,0.08,2026-01-01
U862,ACCT1047,VM100199,2026-03-22T03:00:00,Compute,SKU2,29895,sec,2391.6,INR,0.0,0.08,2026-01-01
U863,ACCT1084,VM100166,2026-01-18T14:00:00,Database,SKU9,46220,sec,3697.6,INR,0.0,0.08,2026-01-01
U864,ACCT1075,VM100279,2026-04-08T07:00:00,Network,SKU13,11493,sec,919.44,INR,100.0,0.08,2026-01-01
U865,ACCT1047,VM100040,2026-03-30T04:00:00,Network,SKU8,16587,sec,1326.96,INR,0.0,0.08,2026-01-01
U866,ACCT1067,VM100208,2026-03-02T05:00:00,Network,SKU16,22712,sec,1816.96,INR,0.0,0.08,2026-01-01
U867,ACCT1078,VM100004,2026-03-27T15:00:00,Network,SKU6,9207,sec,736.56,INR,0.0,0.08,2026-01-01
U868,ACCT1030,VM100040,2026-03-29T19:00:00,Database,SKU7,42270,sec,3381.6,INR,0.0,0.08,2026-01-01
U869,ACCT1020,VM100096,2026-01-27T20:00:00,Compute,SKU8,23838,sec,1907.04,INR,0.0,0.08,2026-01-01
U870,ACCT1054,VM100170,2026-05-03T22:00:00,Network,SKU16,7527,sec,602.16,INR,0.0,0.08,2026-01-01
U871,ACCT1062,VM100108,2026-04-11T19:00:00,Network,SKU1,10667,sec,853.36,INR,0.0,0.08,2026-01-01
U872,ACCT1032,VM100023,2026-01-22T19:00:00,Storage,SKU5,37684,sec,3014.72,INR,100.0,0.08,2026-01-01
U873,ACCT1081,VM100263,2026-01-07T16:00:00,Storage,SKU2,37604,sec,3008.32,INR,0.0,0.08,2026-01-01
U874,ACCT1022,VM100133,2026-06-07T10:00:00,Network,SKU20,11898,sec,951.84,INR,0.0,0.08,2026-01-01
U875,ACCT1073,VM100010,2026-05-30T22:00:00,Database,SKU3,47256,sec,3780.48,INR,0.0,0.08,2026-01-01
U876,ACCT1028,VM100230,2026-04-14T12:00:00,Network,SKU6,30994,sec,2479.52,INR,0.0,0.08,2026-01-01
U877,ACCT1029,VM100211,2026-04-13T13:00:00,Storage,SKU20,9452,sec,756.16,INR,0.0,0.08,2026-01-01
U878,ACCT1085,VM100262,2026-02-15T03:00:00,Database,SKU15,11091,sec,887.28,INR,0.0,0.08,2026-01-01
U879,ACCT1077,VM100036,2026-02-09T05:00:00,Network,SKU5,24886,sec,1990.88,INR,0.0,0.08,2026-01-01
U880,ACCT1014,VM100009,2026-02-04T12:00:00,Network,SKU5,34356,sec,2748.48,INR,100.0,0.08,2026-01-01
U881,ACCT1078,VM100050,2026-01-31T06:00:00,Compute,SKU18,31286,sec,2502.88,INR,0.0,0.08,2026-01-01
U882,ACCT1065,VM100061,2026-01-16T21:00:00,Storage,SKU20,31704,sec,2536.32,INR,0.0,0.08,2026-01-01
U883,ACCT1070,VM100001,2026-06-03T01:00:00,Network,SKU17,44570,sec,3565.6,INR,0.0,0.08,2026-01-01
U884,ACCT1054,VM100190,2026-05-30T07:00:00,Network,SKU8,2946,sec,235.68,INR,0.0,0.08,2026-01-01
U885,ACCT1062,VM100196,2026-03-01T19:00:00,Compute,SKU14,38703,sec,3096.24,INR,0.0,0.08,2026-01-01
U886,ACCT1018,VM100131,2026-03-23T10:00:00,Compute,SKU10,15337,sec,1226.96,INR,0.0,0.08,2026-01-01
U887,ACCT1077,VM100279,2026-03-11T17:00:00,Storage,SKU1,16995,sec,1359.6,INR,0.0,0.08,2026-01-01
U888,ACCT1091,VM100004,2026-04-09T15:00:00,Compute,SKU17,34345,sec,2747.6,INR,100.0,0.08,2026-01-01
U889,ACCT1001,VM100193,2026-04-22T17:00:00,Database,SKU14,13562,sec,1084.96,INR,0.0,0.08,2026-01-01
U890,ACCT1047,VM100055,2026-01-27T09:00:00,Database,SKU9,28023,sec,2241.84,INR,0.0,0.08,2026-01-01
U891,ACCT1069,VM100217,2026-04-07T08:00:00,Database,SKU13,24062,sec,1924.96,INR,0.0,0.08,2026-01-01
U892,ACCT1097,VM100105,2026-03-12T12:00:00,Network,SKU6,36282,sec,2902.56,INR,0.0,0.08,2026-01-01
U893,ACCT1048,VM100287,2026-04-05T16:00:00,Database,SKU10,31803,sec,2544.24,INR,0.0,0.08,2026-01-01
U894,ACCT1074,VM100177,2026-05-13T03:00:00,Network,SKU5,46335,sec,3706.8,INR,0.0,0.08,2026-01-01
U895,ACCT1085,VM100061,2026-05-08T15:00:00,Network,SKU6,15158,sec,1212.64,INR,0.0,0.08,2026-01-01
U896,ACCT1013,VM100110,2026-03-28T18:00:00,Database,SKU18,26351,sec,2108.08,INR,100.0,0.08,2026-01-01
U897,ACCT1079,VM100027,2026-01-28T10:00:00,Compute,SKU3,25600,sec,2048,INR,0.0,0.08,2026-01-01
U898,ACCT1019,VM100242,2026-06-08T00:00:00,Network,SKU3,39437,sec,3154.96,INR,0.0,0.08,2026-01-01
U899,ACCT1009,VM100135,2026-02-07T20:00:00,Compute,SKU20,24403,sec,1952.24,INR,0.0,0.08,2026-01-01
U900,ACCT1005,VM100197,2026-06-08T20:00:00,Database,SKU20,26356,sec,2108.48,INR,0.0,0.08,2026-01-01
U901,ACCT1008,VM100090,2026-04-20T06:00:00,Network,SKU1,32498,sec,2599.84,INR,0.0,0.08,2026-01-01
U902,ACCT1026,VM100266,2026-02-18T19:00:00,Compute,SKU20,12862,sec,1028.96,INR,0.0,0.08,2026-01-01
U903,ACCT1066,VM100265,2026-04-30T04:00:00,Storage,SKU2,15282,sec,1222.56,INR,0.0,0.08,2026-01-01
U904,ACCT1047,VM100123,2026-04-22T18:00:00,Storage,SKU3,118,sec,9.44,INR,100.0,0.08,2026-01-01
U905,ACCT1036,VM100205,2026-03-02T06:00:00,Network,SKU13,43986,sec,3518.88,INR,0.0,0.08,2026-01-01
U906,ACCT1076,VM100103,2026-03-30T08:00:00,Compute,SKU3,1107,sec,88.56,INR,0.0,0.08,2026-01-01
U907,ACCT1071,VM100146,2026-05-04T22:00:00,Database,SKU12,36742,sec,2939.36,INR,0.0,0.08,2026-01-01
U908,ACCT1036,VM100116,2026-04-14T11:00:00,Network,SKU13,12848,sec,1027.84,INR,0.0,0.08,2026-01-01
U909,ACCT1074,VM100003,2026-02-14T13:00:00,Network,SKU17,11571,sec,925.68,INR,0.0,0.08,2026-01-01
U910,ACCT1014,VM100287,2026-01-13T08:00:00,Database,SKU11,33075,sec,2646,INR,0.0,0.08,2026-01-01
U911,ACCT1015,VM100263,2026-06-13T06:00:00,Database,SKU15,16988,sec,1359.04,INR,0.0,0.08,2026-01-01
U912,ACCT1049,VM100289,2026-03-24T12:00:00,Database,SKU15,16043,sec,1283.44,INR,100.0,0.08,2026-01-01
U913,ACCT1088,VM100236,2026-06-03T00:00:00,Compute,SKU16,38558,sec,3084.64,INR,0.0,0.08,2026-01-01
U914,ACCT1015,VM100133,2026-01-12T12:00:00,Storage,SKU8,25178,sec,2014.24,INR,0.0,0.08,2026-01-01
U915,ACCT1041,VM100212,2026-06-13T01:00:00,Compute,SKU9,23240,sec,1859.2,INR,0.0,0.08,2026-01-01
U916,ACCT1032,VM100148,2026-01-16T20:00:00,Database,SKU3,26244,sec,2099.52,INR,0.0,0.08,2026-01-01
U917,ACCT1071,VM100092,2026-03-23T07:00:00,Database,SKU7,20669,sec,1653.52,INR,0.0,0.08,2026-01-01
U918,ACCT1074,VM100138,2026-02-01T04:00:00,Storage,SKU16,49000,sec,3920,INR,0.0,0.08,2026-01-01
U919,ACCT1095,VM100103,2026-02-10T01:00:00,Storage,SKU9,48297,sec,3863.76,INR,0.0,0.08,2026-01-01
U920,ACCT1027,VM100118,2026-02-04T14:00:00,Database,SKU5,16464,sec,1317.12,INR,100.0,0.08,2026-01-01
U921,ACCT1100,VM100055,2026-01-21T11:00:00,Network,SKU20,5243,sec,419.44,INR,0.0,0.08,2026-01-01
U922,ACCT1001,VM100278,2026-06-13T11:00:00,Network,SKU12,2869,sec,229.52,INR,0.0,0.08,2026-01-01
U923,ACCT1080,VM100162,2026-03-26T00:00:00,Database,SKU16,37751,sec,3020.08,INR,0.0,0.08,2026-01-01
U924,ACCT1024,VM100262,2026-02-17T19:00:00,Storage,SKU19,26175,sec,2094,INR,0.0,0.08,2026-01-01
U925,ACCT1017,VM100028,2026-03-31T17:00:00,Network,SKU18,27833,sec,2226.64,INR,0.0,0.08,2026-01-01
U926,ACCT1005,VM100258,2026-03-01T06:00:00,Storage,SKU15,25902,sec,2072.16,INR,0.0,0.08,2026-01-01
U927,ACCT1016,VM100266,2026-03-20T12:00:00,Compute,SKU1,20786,sec,1662.88,INR,0.0,0.08,2026-01-01
U928,ACCT1087,VM100108,2026-03-06T18:00:00,Compute,SKU11,38176,sec,3054.08,INR,100.0,0.08,2026-01-01
U929,ACCT1047,VM100133,2026-02-01T22:00:00,Database,SKU8,36050,sec,2884,INR,0.0,0.08,2026-01-01
U930,ACCT1035,VM100242,2026-06-13T14:00:00,Database,SKU12,40279,sec,3222.32,INR,0.0,0.08,2026-01-01
U931,ACCT1024,VM100256,2026-03-14T08:00:00,Network,SKU12,13897,sec,1111.76,INR,0.0,0.08,2026-01-01
U932,ACCT1047,VM100206,2026-02-17T17:00:00,Storage,SKU19,29638,sec,2371.04,INR,0.0,0.08,2026-01-01
U933,ACCT1017,VM100295,2026-04-28T01:00:00,Compute,SKU9,15079,sec,1206.32,INR,0.0,0.08,2026-01-01
U934,ACCT1031,VM100285,2026-03-15T18:00:00,Storage,SKU5,25061,sec,2004.88,INR,0.0,0.08,2026-01-01
U935,ACCT1095,VM100077,2026-03-22T17:00:00,Storage,SKU14,738,sec,59.04,INR,0.0,0.08,2026-01-01
U936,ACCT1064,VM100069,2026-06-02T10:00:00,Database,SKU16,41430,sec,3314.4,INR,100.0,0.08,2026-01-01
U937,ACCT1039,VM100129,2026-04-06T22:00:00,Compute,SKU13,37313,sec,2985.04,INR,0.0,0.08,2026-01-01
U938,ACCT1013,VM100084,2026-01-11T05:00:00,Database,SKU16,14220,sec,1137.6,INR,0.0,0.08,2026-01-01
U939,ACCT1081,VM100050,2026-03-18T18:00:00,Database,SKU9,48897,sec,3911.76,INR,0.0,0.08,2026-01-01
U940,ACCT1047,VM100185,2026-04-06T15:00:00,Database,SKU12,36635,sec,2930.8,INR,0.0,0.08,2026-01-01
U941,ACCT1003,VM100211,2026-01-21T16:00:00,Storage,SKU19,23109,sec,1848.72,INR,0.0,0.08,2026-01-01
U942,ACCT1074,VM100276,2026-01-30T18:00:00,Database,SKU11,18752,sec,1500.16,INR,0.0,0.08,2026-01-01
U943,ACCT1087,VM100262,2026-03-25T04:00:00,Network,SKU3,48368,sec,3869.44,INR,0.0,0.08,2026-01-01
U944,ACCT1049,VM100147,2026-03-21T03:00:00,Storage,SKU6,41499,sec,3319.92,INR,100.0,0.08,2026-01-01
U945,ACCT1082,VM100173,2026-03-13T23:00:00,Network,SKU3,41471,sec,3317.68,INR,0.0,0.08,2026-01-01
U946,ACCT1011,VM100083,2026-02-28T15:00:00,Database,SKU11,15056,sec,1204.48,INR,0.0,0.08,2026-01-01
U947,ACCT1084,VM100150,2026-05-02T05:00:00,Network,SKU9,17629,sec,1410.32,INR,0.0,0.08,2026-01-01
U948,ACCT1057,VM100186,2026-05-08T15:00:00,Network,SKU14,38564,sec,3085.12,INR,0.0,0.08,2026-01-01
U949,ACCT1022,VM100095,2026-05-26T18:00:00,Storage,SKU8,1613,sec,129.04,INR,0.0,0.08,2026-01-01
U950,ACCT1085,VM100129,2026-06-10T12:00:00,Compute,SKU7,48850,sec,3908,INR,0.0,0.08,2026-01-01
U951,ACCT1022,VM100204,2026-01-18T13:00:00,Compute,SKU16,6362,sec,508.96,INR,0.0,0.08,2026-01-01
U952,ACCT1071,VM100028,2026-01-05T11:00:00,Compute,SKU4,26118,sec,2089.44,INR,100.0,0.08,2026-01-01
U953,ACCT1034,VM100080,2026-01-15T09:00:00,Network,SKU10,43015,sec,3441.2,INR,0.0,0.08,2026-01-01
U954,ACCT1030,VM100127,2026-05-06T21:00:00,Network,SKU5,18723,sec,1497.84,INR,0.0,0.08,2026-01-01
U955,ACCT1017,VM100270,2026-05-24T02:00:00,Compute,SKU2,11280,sec,902.4,INR,0.0,0.08,2026-01-01
U956,ACCT1085,VM100183,2026-05-27T20:00:00,Network,SKU15,21412,sec,1712.96,INR,0.0,0.08,2026-01-01
U957,ACCT1070,VM100140,2026-04-04T14:00:00,Storage,SKU18,29253,sec,2340.24,INR,0.0,0.08,2026-01-01
U958,ACCT1023,VM100234,2026-04-18T16:00:00,Network,SKU17,49180,sec,3934.4,INR,0.0,0.08,2026-01-01
U959,ACCT1082,VM100274,2026-02-22T20:00:00,Network,SKU18,22852,sec,1828.16,INR,0.0,0.08,2026-01-01
U960,ACCT1030,VM100046,2026-03-17T09:00:00,Database,SKU14,20276,sec,1622.08,INR,100.0,0.08,2026-01-01
U961,ACCT1034,VM100080,2026-02-21T19:00:00,Compute,SKU17,791,sec,63.28,INR,0.0,0.08,2026-01-01
U962,ACCT1098,VM100070,2026-02-28T16:00:00,Network,SKU18,18893,sec,1511.44,INR,0.0,0.08,2026-01-01
U963,ACCT1002,VM100252,2026-06-11T14:00:00,Network,SKU10,49610,sec,3968.8,INR,0.0,0.08,2026-01-01
U964,ACCT1002,VM100221,2026-05-17T04:00:00,Storage,SKU1,19296,sec,1543.68,INR,0.0,0.08,2026-01-01
U965,ACCT1071,VM100192,2026-02-02T04:00:00,Network,SKU13,27083,sec,2166.64,INR,0.0,0.08,2026-01-01
U966,ACCT1032,VM100084,2026-05-03T00:00:00,Network,SKU13,48407,sec,3872.56,INR,0.0,0.08,2026-01-01
U967,ACCT1029,VM100135,2026-01-14T12:00:00,Storage,SKU17,27771,sec,2221.68,INR,0.0,0.08,2026-01-01
U968,ACCT1098,VM100140,2026-02-18T14:00:00,Database,SKU14,42597,sec,3407.76,INR,100.0,0.08,2026-01-01
U969,ACCT1025,VM100036,2026-02-01T03:00:00,Database,SKU4,9053,sec,724.24,INR,0.0,0.08,2026-01-01
U970,ACCT1082,VM100234,2026-04-16T10:00:00,Database,SKU20,29772,sec,2381.76,INR,0.0,0.08,2026-01-01
U971,ACCT1063,VM100097,2026-02-24T17:00:00,Storage,SKU2,1371,sec,109.68,INR,0.0,0.08,2026-01-01
U972,ACCT1069,VM100012,2026-02-01T17:00:00,Database,SKU9,6802,sec,544.16,INR,0.0,0.08,2026-01-01
U973,ACCT1017,VM100225,2026-05-05T02:00:00,Storage,SKU3,637,sec,50.96,INR,0.0,0.08,2026-01-01
U974,ACCT1020,VM100008,2026-03-26T05:00:00,Database,SKU14,14333,sec,1146.64,INR,0.0,0.08,2026-01-01
U975,ACCT1040,VM100256,2026-03-05T09:00:00,Compute,SKU11,30488,sec,2439.04,INR,0.0,0.08,2026-01-01
U976,ACCT1011,VM100075,2026-01-10T13:00:00,Network,SKU3,17565,sec,1405.2,INR,100.0,0.08,2026-01-01
U977,ACCT1070,VM100241,2026-01-31T23:00:00,Database,SKU13,12695,sec,1015.6,INR,0.0,0.08,2026-01-01
U978,ACCT1002,VM100063,2026-06-16T07:00:00,Storage,SKU13,46937,sec,3754.96,INR,0.0,0.08,2026-01-01
U979,ACCT1099,VM100227,2026-02-12T04:00:00,Compute,SKU7,48440,sec,3875.2,INR,0.0,0.08,2026-01-01
U980,ACCT1059,VM100049,2026-03-30T22:00:00,Storage,SKU16,43747,sec,3499.76,INR,0.0,0.08,2026-01-01
U981,ACCT1050,VM100160,2026-06-09T18:00:00,Storage,SKU2,21272,sec,1701.76,INR,0.0,0.08,2026-01-01
U982,ACCT1096,VM100282,2026-03-30T21:00:00,Database,SKU16,8104,sec,648.32,INR,0.0,0.08,2026-01-01
U983,ACCT1082,VM100153,2026-02-03T21:00:00,Compute,SKU7,23720,sec,1897.6,INR,0.0,0.08,2026-01-01
U984,ACCT1015,VM100121,2026-04-19T00:00:00,Database,SKU1,28553,sec,2284.24,INR,100.0,0.08,2026-01-01
U985,ACCT1022,VM100142,2026-04-10T18:00:00,Network,SKU8,7941,sec,635.28,INR,0.0,0.08,2026-01-01
U986,ACCT1002,VM100022,2026-04-10T04:00:00,Network,SKU20,45369,sec,3629.52,INR,0.0,0.08,2026-01-01
U987,ACCT1020,VM100191,2026-05-12T13:00:00,Storage,SKU6,5964,sec,477.12,INR,0.0,0.08,2026-01-01
U988,ACCT1064,VM100047,2026-04-28T01:00:00,Database,SKU2,40643,sec,3251.44,INR,0.0,0.08,2026-01-01
U989,ACCT1008,VM100183,2026-04-21T00:00:00,Compute,SKU5,10187,sec,814.96,INR,0.0,0.08,2026-01-01
U990,ACCT1063,VM100120,2026-02-24T01:00:00,Database,SKU15,36692,sec,2935.36,INR,0.0,0.08,2026-01-01
U991,ACCT1094,VM100099,2026-01-04T15:00:00,Network,SKU12,45270,sec,3621.6,INR,0.0,0.08,2026-01-01
U992,ACCT1093,VM100069,2026-02-12T18:00:00,Network,SKU15,2687,sec,214.96,INR,100.0,0.08,2026-01-01
U993,ACCT1072,VM100151,2026-04-03T15:00:00,Network,SKU7,45781,sec,3662.48,INR,0.0,0.08,2026-01-01
U994,ACCT1073,VM100096,2026-04-03T18:00:00,Database,SKU15,22884,sec,1830.72,INR,0.0,0.08,2026-01-01
U995,ACCT1036,VM100284,2026-01-28T08:00:00,Storage,SKU15,4613,sec,369.04,INR,0.0,0.08,2026-01-01
U996,ACCT1038,VM100135,2026-04-03T10:00:00,Network,SKU1,24159,sec,1932.72,INR,0.0,0.08,2026-01-01
U997,ACCT1100,VM100260,2026-03-06T16:00:00,Storage,SKU1,48180,sec,3854.4,INR,0.0,0.08,2026-01-01
U998,ACCT1080,VM100187,2026-05-13T10:00:00,Storage,SKU11,40745,sec,3259.6,INR,0.0,0.08,2026-01-01
U999,ACCT1093,VM100033,2026-04-23T08:00:00,Network,SKU7,35421,sec,2833.68,INR,0.0,0.08,2026-01-01
U1000,ACCT1068,VM100255,2026-05-11T16:00:00,Storage,SKU20,36240,sec,2899.2,INR,100.0,0.08,2026-01-01
U2, ACCT1029 ,VM100072,2026-05-06T16:00:00, Compute , SKU19 ,6817,hrs ,545.36, INR ,0.0,0.08,2026-01-01
