Usage_ID,Account,Resource_ID,TS,Service,SKU,Usage,Unit,Cost,Currency,Credit_Amount,Price_Per_Second,Effective_Date,Date,Month,Day,Hour,Cloud_Provider,Net_Cost,Blended_Rate,Effective_Discount_%,Region,Owner,Environment,CPU_Utilization,Memory_Utilization,Disk_Utilization,Purchase_Type,Status,Tags_Present,Tag_Completeness_%,Tag_Status,Recommendation,Priority,Estimated_Savings
U448,ACCT1041,VM100214,2026-03-11 16:00:00,Database,SKU13,9879,sec,790.32,INR,100.0,0.08,2026-01-01,2026-03-11,2026-03,11,16,GCP,890.32,0.0901224820325944,12.65,,,,,,,,,,,,Healthy,Low,0.0
U449,ACCT1024,VM100276,2026-03-22 19:00:00,Storage,SKU10,15892,sec,1271.36,INR,0.0,0.08,2026-01-01,2026-03-22,2026-03,22,19,Azure,1271.36,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U450,ACCT1091,VM100074,2026-05-18 12:00:00,Compute,SKU18,30444,sec,2435.52,INR,0.0,0.08,2026-01-01,2026-05-18,2026-05,18,12,GCP,2435.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U451,ACCT1053,VM100214,2026-04-06 02:00:00,Storage,SKU13,34833,sec,2786.64,INR,0.0,0.08,2026-01-01,2026-04-06,2026-04,6,2,AWS,2786.64,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U452,ACCT1032,VM100131,2026-02-04 16:00:00,Compute,SKU15,21744,sec,1739.52,INR,0.0,0.08,2026-01-01,2026-02-04,2026-02,4,16,Azure,1739.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U453,ACCT1048,VM100048,2026-04-02 09:00:00,Storage,SKU2,47586,sec,3806.88,INR,0.0,0.08,2026-01-01,2026-04-02,2026-04,2,9,GCP,3806.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U454,ACCT1035,VM100194,2026-04-25 23:00:00,Compute,SKU3,39747,sec,3179.76,INR,0.0,0.08,2026-01-01,2026-04-25,2026-04,25,23,AWS,3179.76,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U455,ACCT1025,VM100287,2026-02-07 00:00:00,Storage,SKU11,31517,sec,2521.36,INR,0.0,0.08,2026-01-01,2026-02-07,2026-02,7,0,Azure,2521.36,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U456,ACCT1039,VM100008,2026-02-06 03:00:00,Compute,SKU16,12553,sec,1004.24,INR,100.0,0.08,2026-01-01,2026-02-06,2026-02,6,3,Azure,1104.24,0.08796622321357445,9.96,,,,,,,,,,,,Healthy,Low,0.0
U457,ACCT1032,VM100105,2026-03-09 16:00:00,Database,SKU10,15784,sec,1262.72,INR,0.0,0.08,2026-01-01,2026-03-09,2026-03,9,16,GCP,1262.72,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U458,ACCT1049,VM100239,2026-04-02 01:00:00,Database,SKU10,42614,sec,3409.12,INR,0.0,0.08,2026-01-01,2026-04-02,2026-04,2,1,Azure,3409.12,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U459,ACCT1034,VM100185,2026-03-29 12:00:00,Network,SKU4,32689,sec,2615.12,INR,0.0,0.08,2026-01-01,2026-03-29,2026-03,29,12,AWS,2615.12,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U460,ACCT1093,VM100241,2026-05-10 23:00:00,Storage,SKU12,21086,sec,1686.88,INR,0.0,0.08,2026-01-01,2026-05-10,2026-05,10,23,Azure,1686.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U461,ACCT1041,VM100212,2026-01-08 19:00:00,Storage,SKU5,36965,sec,2957.2,INR,0.0,0.08,2026-01-01,2026-01-08,2026-01,8,19,AWS,2957.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U462,ACCT1003,VM100134,2026-04-05 10:00:00,Network,SKU10,38375,sec,3070.0,INR,0.0,0.08,2026-01-01,2026-04-05,2026-04,5,10,Azure,3070.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U463,ACCT1020,VM100101,2026-02-26 07:00:00,Network,SKU19,15174,sec,1213.92,INR,0.0,0.08,2026-01-01,2026-02-26,2026-02,26,7,GCP,1213.92,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U464,ACCT1032,VM100256,2026-04-04 23:00:00,Database,SKU9,43000,sec,3440.0,INR,100.0,0.08,2026-01-01,2026-04-04,2026-04,4,23,AWS,3540.0,0.08232558139534883,2.91,,,,,,,,,,,,Healthy,Low,0.0
U465,ACCT1098,VM100251,2026-06-14 22:00:00,Network,SKU15,47519,sec,3801.52,INR,0.0,0.08,2026-01-01,2026-06-14,2026-06,14,22,Azure,3801.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U466,ACCT1022,VM100181,2026-01-29 21:00:00,Network,SKU6,9272,sec,741.76,INR,0.0,0.08,2026-01-01,2026-01-29,2026-01,29,21,Azure,741.76,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U467,ACCT1070,VM100031,2026-03-31 10:00:00,Compute,SKU2,2316,sec,185.28,INR,0.0,0.08,2026-01-01,2026-03-31,2026-03,31,10,Azure,185.28,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U468,ACCT1098,VM100004,2026-03-12 09:00:00,Storage,SKU3,9110,sec,728.8,INR,0.0,0.08,2026-01-01,2026-03-12,2026-03,12,9,AWS,728.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U469,ACCT1091,VM100078,2026-01-02 13:00:00,Network,SKU12,14434,sec,1154.72,INR,0.0,0.08,2026-01-01,2026-01-02,2026-01,2,13,AWS,1154.72,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U470,ACCT1008,VM100248,2026-04-23 12:00:00,Compute,SKU1,32072,sec,2565.76,INR,0.0,0.08,2026-01-01,2026-04-23,2026-04,23,12,AWS,2565.76,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U471,ACCT1069,VM100283,2026-03-12 04:00:00,Compute,SKU17,876,sec,70.08,INR,0.0,0.08,2026-01-01,2026-03-12,2026-03,12,4,GCP,70.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U472,ACCT1093,VM100141,2026-04-02 10:00:00,Compute,SKU17,18888,sec,1511.04,INR,100.0,0.08,2026-01-01,2026-04-02,2026-04,2,10,GCP,1611.04,0.08529436679373147,6.62,,,,,,,,,,,,Healthy,Low,0.0
U473,ACCT1090,VM100221,2026-05-18 14:00:00,Compute,SKU4,11848,sec,947.84,INR,0.0,0.08,2026-01-01,2026-05-18,2026-05,18,14,AWS,947.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U474,ACCT1068,VM100077,2026-02-11 03:00:00,Database,SKU12,12678,sec,1014.24,INR,0.0,0.08,2026-01-01,2026-02-11,2026-02,11,3,Azure,1014.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U475,ACCT1035,VM100204,2026-01-14 11:00:00,Network,SKU15,24548,sec,1963.84,INR,0.0,0.08,2026-01-01,2026-01-14,2026-01,14,11,GCP,1963.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U476,ACCT1073,VM100125,2026-04-29 23:00:00,Database,SKU3,14901,sec,1192.08,INR,0.0,0.08,2026-01-01,2026-04-29,2026-04,29,23,AWS,1192.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U477,ACCT1084,VM100017,2026-01-16 22:00:00,Network,SKU13,26660,sec,2132.8,INR,0.0,0.08,2026-01-01,2026-01-16,2026-01,16,22,Azure,2132.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U478,ACCT1071,VM100244,2026-01-10 13:00:00,Compute,SKU6,41829,sec,3346.32,INR,0.0,0.08,2026-01-01,2026-01-10,2026-01,10,13,GCP,3346.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U479,ACCT1011,VM100256,2026-05-25 06:00:00,Database,SKU19,28536,sec,2282.88,INR,0.0,0.08,2026-01-01,2026-05-25,2026-05,25,6,Azure,2282.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U480,ACCT1013,VM100271,2026-06-06 20:00:00,Storage,SKU7,2888,sec,231.04,INR,100.0,0.08,2026-01-01,2026-06-06,2026-06,6,20,Azure,331.03999999999996,0.11462603878116343,43.28,,,,,,,,,,,,Healthy,Low,0.0
U481,ACCT1089,VM100291,2026-03-23 03:00:00,Compute,SKU3,17866,sec,1429.28,INR,0.0,0.08,2026-01-01,2026-03-23,2026-03,23,3,Azure,1429.28,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U482,ACCT1088,VM100144,2026-06-03 11:00:00,Compute,SKU6,35688,sec,2855.04,INR,0.0,0.08,2026-01-01,2026-06-03,2026-06,3,11,Azure,2855.04,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U483,ACCT1041,VM100009,2026-06-14 02:00:00,Storage,SKU13,13676,sec,1094.08,INR,0.0,0.08,2026-01-01,2026-06-14,2026-06,14,2,GCP,1094.08,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U484,ACCT1010,VM100154,2026-01-28 17:00:00,Storage,SKU19,37059,sec,2964.72,INR,0.0,0.08,2026-01-01,2026-01-28,2026-01,28,17,GCP,2964.72,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U485,ACCT1050,VM100277,2026-02-26 14:00:00,Storage,SKU3,25255,sec,2020.4,INR,0.0,0.08,2026-01-01,2026-02-26,2026-02,26,14,GCP,2020.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U486,ACCT1065,VM100178,2026-01-10 03:00:00,Network,SKU8,6501,sec,520.08,INR,0.0,0.08,2026-01-01,2026-01-10,2026-01,10,3,AWS,520.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U487,ACCT1010,VM100175,2026-04-14 06:00:00,Network,SKU11,40330,sec,3226.4,INR,0.0,0.08,2026-01-01,2026-04-14,2026-04,14,6,GCP,3226.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U488,ACCT1004,VM100140,2026-05-14 17:00:00,Network,SKU8,29627,sec,2370.16,INR,100.0,0.08,2026-01-01,2026-05-14,2026-05,14,17,Azure,2470.16,0.08337529955783575,4.22,,,,,,,,,,,,Healthy,Low,0.0
U489,ACCT1046,VM100284,2026-06-10 14:00:00,Network,SKU6,24703,sec,1976.24,INR,0.0,0.08,2026-01-01,2026-06-10,2026-06,10,14,GCP,1976.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U490,ACCT1088,VM100300,2026-04-23 18:00:00,Compute,SKU20,25008,sec,2000.64,INR,0.0,0.08,2026-01-01,2026-04-23,2026-04,23,18,Azure,2000.64,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U491,ACCT1038,VM100127,2026-05-02 16:00:00,Compute,SKU9,4917,sec,393.36,INR,0.0,0.08,2026-01-01,2026-05-02,2026-05,2,16,AWS,393.36,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U492,ACCT1020,VM100195,2026-05-02 11:00:00,Storage,SKU13,41643,sec,3331.44,INR,0.0,0.08,2026-01-01,2026-05-02,2026-05,2,11,Azure,3331.44,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U493,ACCT1041,VM100185,2026-01-19 04:00:00,Compute,SKU10,6097,sec,487.76,INR,0.0,0.08,2026-01-01,2026-01-19,2026-01,19,4,Azure,487.76,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U494,ACCT1057,VM100185,2026-05-10 22:00:00,Compute,SKU5,17779,sec,1422.32,INR,0.0,0.08,2026-01-01,2026-05-10,2026-05,10,22,Azure,1422.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U495,ACCT1012,VM100096,2026-03-15 13:00:00,Network,SKU4,29515,sec,2361.2,INR,0.0,0.08,2026-01-01,2026-03-15,2026-03,15,13,AWS,2361.2,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U496,ACCT1004,VM100046,2026-03-02 09:00:00,Compute,SKU20,36421,sec,2913.68,INR,100.0,0.08,2026-01-01,2026-03-02,2026-03,2,9,GCP,3013.68,0.08274566870761374,3.43,,,,,,,,,,,,Healthy,Low,0.0
U497,ACCT1077,VM100167,2026-05-28 09:00:00,Compute,SKU10,25346,sec,2027.68,INR,0.0,0.08,2026-01-01,2026-05-28,2026-05,28,9,GCP,2027.68,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U498,ACCT1053,VM100199,2026-05-13 23:00:00,Storage,SKU19,5650,sec,452.0,INR,0.0,0.08,2026-01-01,2026-05-13,2026-05,13,23,AWS,452.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U499,ACCT1067,VM100087,2026-04-27 23:00:00,Storage,SKU5,25051,sec,2004.08,INR,0.0,0.08,2026-01-01,2026-04-27,2026-04,27,23,Azure,2004.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U500,ACCT1035,VM100155,2026-02-15 19:00:00,Storage,SKU3,32417,sec,2593.36,INR,0.0,0.08,2026-01-01,2026-02-15,2026-02,15,19,GCP,2593.36,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U501,ACCT1022,VM100223,2026-02-17 02:00:00,Database,SKU16,27697,sec,2215.76,INR,0.0,0.08,2026-01-01,2026-02-17,2026-02,17,2,AWS,2215.76,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U502,ACCT1010,VM100185,2026-02-12 22:00:00,Network,SKU20,16260,sec,1300.8,INR,0.0,0.08,2026-01-01,2026-02-12,2026-02,12,22,GCP,1300.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U503,ACCT1079,VM100101,2026-03-20 03:00:00,Storage,SKU10,7110,sec,568.8,INR,0.0,0.08,2026-01-01,2026-03-20,2026-03,20,3,AWS,568.8,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U504,ACCT1001,VM100203,2026-02-26 16:00:00,Network,SKU11,40744,sec,3259.52,INR,100.0,0.08,2026-01-01,2026-02-26,2026-02,26,16,Azure,3359.52,0.08245434910661692,3.07,,,,,,,,,,,,Healthy,Low,0.0
U505,ACCT1057,VM100172,2026-03-15 11:00:00,Storage,SKU10,42766,sec,3421.28,INR,0.0,0.08,2026-01-01,2026-03-15,2026-03,15,11,GCP,3421.28,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U506,ACCT1042,VM100103,2026-03-23 18:00:00,Storage,SKU13,20690,sec,1655.2,INR,0.0,0.08,2026-01-01,2026-03-23,2026-03,23,18,AWS,1655.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U507,ACCT1041,VM100150,2026-05-06 10:00:00,Network,SKU19,45644,sec,3651.52,INR,0.0,0.08,2026-01-01,2026-05-06,2026-05,6,10,GCP,3651.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U508,ACCT1032,VM100167,2026-03-06 04:00:00,Network,SKU12,18469,sec,1477.52,INR,0.0,0.08,2026-01-01,2026-03-06,2026-03,6,4,GCP,1477.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U509,ACCT1015,VM100289,2026-02-04 02:00:00,Storage,SKU18,38912,sec,3112.96,INR,0.0,0.08,2026-01-01,2026-02-04,2026-02,4,2,GCP,3112.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U510,ACCT1004,VM100237,2026-06-10 22:00:00,Storage,SKU15,46523,sec,3721.84,INR,0.0,0.08,2026-01-01,2026-06-10,2026-06,10,22,GCP,3721.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U511,ACCT1038,VM100036,2026-05-20 18:00:00,Network,SKU5,26913,sec,2153.04,INR,0.0,0.08,2026-01-01,2026-05-20,2026-05,20,18,AWS,2153.04,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U512,ACCT1082,VM100156,2026-02-11 07:00:00,Storage,SKU14,16659,sec,1332.72,INR,100.0,0.08,2026-01-01,2026-02-11,2026-02,11,7,Azure,1432.72,0.08600276127018429,7.5,,,,,,,,,,,,Healthy,Low,0.0
U513,ACCT1049,VM100038,2026-03-18 15:00:00,Network,SKU19,39286,sec,3142.88,INR,0.0,0.08,2026-01-01,2026-03-18,2026-03,18,15,AWS,3142.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U514,ACCT1052,VM100274,2026-03-28 11:00:00,Network,SKU18,45431,sec,3634.48,INR,0.0,0.08,2026-01-01,2026-03-28,2026-03,28,11,AWS,3634.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U515,ACCT1005,VM100185,2026-04-30 17:00:00,Compute,SKU4,35286,sec,2822.88,INR,0.0,0.08,2026-01-01,2026-04-30,2026-04,30,17,AWS,2822.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U516,ACCT1099,VM100128,2026-04-23 05:00:00,Database,SKU6,43661,sec,3492.88,INR,0.0,0.08,2026-01-01,2026-04-23,2026-04,23,5,Azure,3492.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U517,ACCT1083,VM100023,2026-04-07 02:00:00,Network,SKU11,42372,sec,3389.76,INR,0.0,0.08,2026-01-01,2026-04-07,2026-04,7,2,GCP,3389.76,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U518,ACCT1056,VM100055,2026-01-02 19:00:00,Database,SKU8,6562,sec,524.96,INR,0.0,0.08,2026-01-01,2026-01-02,2026-01,2,19,GCP,524.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U519,ACCT1066,VM100266,2026-04-06 05:00:00,Storage,SKU15,38144,sec,3051.52,INR,0.0,0.08,2026-01-01,2026-04-06,2026-04,6,5,GCP,3051.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U520,ACCT1048,VM100201,2026-03-21 00:00:00,Storage,SKU12,44635,sec,3570.8,INR,100.0,0.08,2026-01-01,2026-03-21,2026-03,21,0,Azure,3670.8,0.08224039430939846,2.8,,,,,,,,,,,,Healthy,Low,0.0
U521,ACCT1004,VM100248,2026-01-18 20:00:00,Network,SKU3,19461,sec,1556.88,INR,0.0,0.08,2026-01-01,2026-01-18,2026-01,18,20,GCP,1556.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U522,ACCT1015,VM100073,2026-03-01 10:00:00,Database,SKU15,20540,sec,1643.2,INR,0.0,0.08,2026-01-01,2026-03-01,2026-03,1,10,Azure,1643.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U523,ACCT1027,VM100267,2026-03-24 10:00:00,Network,SKU4,22926,sec,1834.08,INR,0.0,0.08,2026-01-01,2026-03-24,2026-03,24,10,GCP,1834.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U524,ACCT1057,VM100232,2026-02-24 10:00:00,Database,SKU2,4502,sec,360.16,INR,0.0,0.08,2026-01-01,2026-02-24,2026-02,24,10,GCP,360.16,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U525,ACCT1091,VM100059,2026-01-04 20:00:00,Compute,SKU6,22583,sec,1806.64,INR,0.0,0.08,2026-01-01,2026-01-04,2026-01,4,20,AWS,1806.64,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U526,ACCT1095,VM100125,2026-03-30 01:00:00,Storage,SKU11,11532,sec,922.56,INR,0.0,0.08,2026-01-01,2026-03-30,2026-03,30,1,Azure,922.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U527,ACCT1072,VM100219,2026-06-13 13:00:00,Storage,SKU13,30381,sec,2430.48,INR,0.0,0.08,2026-01-01,2026-06-13,2026-06,13,13,AWS,2430.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U528,ACCT1081,VM100095,2026-02-01 19:00:00,Network,SKU13,42074,sec,3365.92,INR,100.0,0.08,2026-01-01,2026-02-01,2026-02,1,19,AWS,3465.92,0.08237676474782527,2.97,,,,,,,,,,,,Healthy,Low,0.0
U529,ACCT1004,VM100102,2026-03-18 17:00:00,Network,SKU13,38910,sec,3112.8,INR,0.0,0.08,2026-01-01,2026-03-18,2026-03,18,17,AWS,3112.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U530,ACCT1001,VM100110,2026-02-05 02:00:00,Compute,SKU19,18341,sec,1467.28,INR,0.0,0.08,2026-01-01,2026-02-05,2026-02,5,2,Azure,1467.28,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U531,ACCT1014,VM100275,2026-02-01 21:00:00,Database,SKU7,24072,sec,1925.76,INR,0.0,0.08,2026-01-01,2026-02-01,2026-02,1,21,Azure,1925.76,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U532,ACCT1059,VM100059,2026-02-14 18:00:00,Network,SKU17,44055,sec,3524.4,INR,0.0,0.08,2026-01-01,2026-02-14,2026-02,14,18,GCP,3524.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U533,ACCT1082,VM100161,2026-04-12 21:00:00,Network,SKU19,25569,sec,2045.52,INR,0.0,0.08,2026-01-01,2026-04-12,2026-04,12,21,AWS,2045.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U534,ACCT1015,VM100179,2026-03-02 01:00:00,Storage,SKU10,30106,sec,2408.48,INR,0.0,0.08,2026-01-01,2026-03-02,2026-03,2,1,GCP,2408.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U535,ACCT1079,VM100044,2026-04-25 16:00:00,Database,SKU4,8878,sec,710.24,INR,0.0,0.08,2026-01-01,2026-04-25,2026-04,25,16,AWS,710.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U536,ACCT1031,VM100157,2026-01-20 23:00:00,Database,SKU5,12096,sec,967.68,INR,100.0,0.08,2026-01-01,2026-01-20,2026-01,20,23,Azure,1067.6799999999998,0.08826719576719576,10.33,,,,,,,,,,,,Healthy,Low,0.0
U537,ACCT1066,VM100199,2026-03-13 09:00:00,Storage,SKU19,39187,sec,3134.96,INR,0.0,0.08,2026-01-01,2026-03-13,2026-03,13,9,Azure,3134.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U538,ACCT1050,VM100217,2026-02-01 16:00:00,Storage,SKU18,31994,sec,2559.52,INR,0.0,0.08,2026-01-01,2026-02-01,2026-02,1,16,Azure,2559.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U539,ACCT1022,VM100251,2026-02-19 07:00:00,Storage,SKU11,9294,sec,743.52,INR,0.0,0.08,2026-01-01,2026-02-19,2026-02,19,7,AWS,743.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U540,ACCT1058,VM100028,2026-05-28 17:00:00,Compute,SKU16,23629,sec,1890.32,INR,0.0,0.08,2026-01-01,2026-05-28,2026-05,28,17,Azure,1890.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U541,ACCT1018,VM100100,2026-05-20 03:00:00,Network,SKU14,25262,sec,2020.96,INR,0.0,0.08,2026-01-01,2026-05-20,2026-05,20,3,AWS,2020.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U542,ACCT1088,VM100252,2026-03-12 22:00:00,Network,SKU16,46639,sec,3731.12,INR,0.0,0.08,2026-01-01,2026-03-12,2026-03,12,22,GCP,3731.12,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U543,ACCT1022,VM100043,2026-04-07 11:00:00,Storage,SKU10,2122,sec,169.76,INR,0.0,0.08,2026-01-01,2026-04-07,2026-04,7,11,AWS,169.76,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U544,ACCT1005,VM100141,2026-02-08 08:00:00,Database,SKU6,35332,sec,2826.56,INR,100.0,0.08,2026-01-01,2026-02-08,2026-02,8,8,GCP,2926.56,0.08283029548284841,3.54,,,,,,,,,,,,Healthy,Low,0.0
U545,ACCT1100,VM100235,2026-04-07 12:00:00,Network,SKU18,48761,sec,3900.88,INR,0.0,0.08,2026-01-01,2026-04-07,2026-04,7,12,AWS,3900.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U546,ACCT1066,VM100058,2026-04-08 17:00:00,Database,SKU18,7584,sec,606.72,INR,0.0,0.08,2026-01-01,2026-04-08,2026-04,8,17,GCP,606.72,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U547,ACCT1047,VM100278,2026-05-21 09:00:00,Compute,SKU15,49696,sec,3975.68,INR,0.0,0.08,2026-01-01,2026-05-21,2026-05,21,9,Azure,3975.68,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U548,ACCT1070,VM100112,2026-03-14 13:00:00,Storage,SKU10,6811,sec,544.88,INR,0.0,0.08,2026-01-01,2026-03-14,2026-03,14,13,GCP,544.88,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U549,ACCT1005,VM100231,2026-02-14 20:00:00,Compute,SKU15,22944,sec,1835.52,INR,0.0,0.08,2026-01-01,2026-02-14,2026-02,14,20,Azure,1835.52,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U550,ACCT1016,VM100122,2026-02-05 19:00:00,Database,SKU20,48440,sec,3875.2,INR,0.0,0.08,2026-01-01,2026-02-05,2026-02,5,19,Azure,3875.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U551,ACCT1081,VM100220,2026-01-29 07:00:00,Storage,SKU7,40480,sec,3238.4,INR,0.0,0.08,2026-01-01,2026-01-29,2026-01,29,7,GCP,3238.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U552,ACCT1027,VM100031,2026-04-08 07:00:00,Database,SKU20,23091,sec,1847.28,INR,100.0,0.08,2026-01-01,2026-04-08,2026-04,8,7,AWS,1947.28,0.08433069161145035,5.41,,,,,,,,,,,,Healthy,Low,0.0
U553,ACCT1069,VM100087,2026-02-25 05:00:00,Database,SKU10,46240,sec,3699.2,INR,0.0,0.08,2026-01-01,2026-02-25,2026-02,25,5,AWS,3699.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U554,ACCT1074,VM100137,2026-06-12 13:00:00,Compute,SKU5,33812,sec,2704.96,INR,0.0,0.08,2026-01-01,2026-06-12,2026-06,12,13,AWS,2704.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U555,ACCT1097,VM100211,2026-06-06 19:00:00,Database,SKU5,3985,sec,318.8,INR,0.0,0.08,2026-01-01,2026-06-06,2026-06,6,19,AWS,318.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U556,ACCT1090,VM100068,2026-02-12 14:00:00,Database,SKU8,9684,sec,774.72,INR,0.0,0.08,2026-01-01,2026-02-12,2026-02,12,14,AWS,774.72,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U557,ACCT1098,VM100202,2026-03-25 12:00:00,Database,SKU14,9417,sec,753.36,INR,0.0,0.08,2026-01-01,2026-03-25,2026-03,25,12,Azure,753.36,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U558,ACCT1049,VM100232,2026-01-13 21:00:00,Compute,SKU13,41625,sec,3330.0,INR,0.0,0.08,2026-01-01,2026-01-13,2026-01,13,21,AWS,3330.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U559,ACCT1066,VM100143,2026-04-29 13:00:00,Network,SKU16,24287,sec,1942.96,INR,0.0,0.08,2026-01-01,2026-04-29,2026-04,29,13,Azure,1942.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U560,ACCT1042,VM100298,2026-01-01 10:00:00,Compute,SKU15,48119,sec,3849.52,INR,100.0,0.08,2026-01-01,2026-01-01,2026-01,1,10,Azure,3949.52,0.0820781811758349,2.6,,,,,,,,,,,,Healthy,Low,0.0
